brand_reply_id,brand_reply_text,customer_tweet_id,customer_author_id,customer_text,created_at,is_substantive
581588,"@257062 Hi Jason, beautiful photo. Thank you so much for sharing. Have a wonderful flight.  *TJW",581589,257062,Leaving #RIC for #CHS. @Delta looking good at the gate. https://t.co/fpjLuChO5T,Sun Dec 03 12:32:50 +0000 2017,True
582315,"@257269 On behalf of *TMA, you are most welcome. Just an FYI, with a Basic Economy ticket, when you see yourself on ""Stand-by"", it refers only to the seat assignment. You are confirmed for the flight. It just means you're waiting for a seat assignment. *TAC",582316,257269,Thanks to @Delta employee for getting me off the standby list and assigning me a seat!,Sun Dec 03 13:12:35 +0000 2017,True
582317,"@257270 Hey there Brian, I am sorry that this has happened on your flight this morning. I will forward this on to our leadership so that this can be addressed. *TBW",582319,257270,"@Delta Hope that you will talk to supervisors about passenger service during boarding on fl 3385 this morning. Two minutes before boarding, agents refused to tell passengers their seats. Caused a woman with kids huge stress. It was just #lazy #NoGoodExcuse",Sun Dec 03 13:12:00 +0000 2017,True
582322,@257271 Seat 18A has been reassigned! *TBW,582323,257271,"@delta is there a way to revert/cancel a comfort+ upgrade? On Conf # HBLI4L at 1126 pm today, I’d prefer to be in my old seat.",Sun Dec 03 12:59:40 +0000 2017,False
583148,"@257521 Hi Lena, I'm very sorry to hear this happened on your flight. Please DM  the details and we will pass this on to in-flight Leadership. We expect all of our employees to assist in any situation when it is needed.  *TJW https://t.co/6iDGBJAc2m",583149,257521,Hey @Delta how do you handle a flight attendant that did not attempt to help a customer with lower back issues and knee problems on a 5hr flight who was denied assistance when unable to recline seat from baby seat in which child was never restrained. Flight 2222 ogg-lax 12/1,Sun Dec 03 13:43:41 +0000 2017,False
583150,@257522 Nice! Have a wonderful day! *AMR,583151,257522,"And away we go!  #la #theviewfrommylaptop #adventuresinsales #silverjeansco @delta @ New York,… https://t.co/u3BUV3x9Ww",Sun Dec 03 13:23:46 +0000 2017,False
583152,@257523 Delta is transforming LaGuardia in to a  21st-century airport. https://t.co/syUHu7o2NL *AMR,583153,257523,Sad to see @Delta leaving the Marine Air Terminal at Laguardia.  The best travel experience - it makes NYC seem like a small town https://t.co/Si0lU3nuNO,Sun Dec 03 13:05:23 +0000 2017,False
583154,"@257524 Hi Bryan, I am very sorry to hear this. It is not an impression we would want to leave you with. Please DM your confirm # and details of your travel.  *TJW https://t.co/6iDGBJAc2m",583155,257524,"Flown 4 different airlines the past month and @Delta is by far the worst! In fact, the only one that wasn’t seamless.",Sun Dec 03 13:31:19 +0000 2017,False
583156,"@257525 Yes, Silver Medallions will be able to use the Sky Priority.   *TJH",583157,257525,@Delta is there a dedicated Silver Medallion check in at JFK or can I use the SkyPriority check in area?,Sun Dec 03 13:27:49 +0000 2017,False
583158,"@257526 Alycia, I am very sorry to hear that the gate agent is not provided the service you expect. Rudeness is not tolerated. If you could please DM more details, I would like to see how we can get this taken care of. *TBW",583159,257526,@Delta I’m. Medallion member choosing to go stand by..I didn’t realize this came with rude gate agents. I would have kept original flight in Comfort with Sky Priority boarding. #workoncustomerserviceforyourloyalcustomers,Sun Dec 03 13:25:55 +0000 2017,False
584266,@257856 We are glad to hear it! Thanks for coming on board! *TBW,584267,257856,@Delta your food was the bomb,Sun Dec 03 14:27:49 +0000 2017,False
584268,"@257857 Hello, there. Please allow me a few moments while I check on that for you.  *AOS",584269,257857,@Delta Is DL15 from Frankfurt to Atlanta in the air or is it taxiing for 1 1/2 hours? Need to know cant find anything online. Does NOT say in the air. Need to pick a passenger up later. Thanks.,Sun Dec 03 14:25:56 +0000 2017,True
584271,"@257858 Thank you, Phil, for bringing this to our attention. We appreciate the input and I will submit this to management.  *TMS",584272,257858,@Delta can you provide English subtitles for all entertainment? https://t.co/D4jVi3CaY2,Sun Dec 03 14:23:35 +0000 2017,True
584273,"@257859 Hi, Sean. Sorry to hear about your disappointment. All of our prices are based on availability. Also, we are unable to match prices from third-party companies. *AOS",584275,257859,@Delta This round trip flight was $182 a weeks ago.. why is there 250% mark up? #Scam https://t.co/ZfCQB2siqe,Sun Dec 03 14:11:52 +0000 2017,True
584276,"@257860 Good morning, Aram. What airport are you at and I'll check their hours for you? *TAC",584277,257860,@Delta doesn’t have their shit together. Been waiting for a person at the counter for over 30 minutes. They told me to be here at 4:45am. It’s 5:52am and I haven’t seen a sole. @AmericanAir is about to get my business. https://t.co/oXfJk0pASi,Sun Dec 03 13:53:33 +0000 2017,True
585211,"@258144 Hi, we would be happy to help with that! Please DM her full name, date of birth and zip code.  *TJW https://t.co/6iDGBJAc2m",585212,258144,"@Delta Hello, how can my mother get her Skymiles number?",Sun Dec 03 14:55:26 +0000 2017,False
585213,@258145 Thank you for recognizing our employees. We're proud of our crew too. Have a great day. *TDH,585214,258145,"To the flight crew of @Delta 1299 MCO-BOS this morning-   Well done!  Very professional handling of a medical emergency.
And especially the doctor from 30F!",Sun Dec 03 14:50:49 +0000 2017,True
585216,"@258146 Hi Andrew, we will certainly pass this on to Gabby and her Leadership. Thank you so much for taking the time to recognize her great service.  *TJW",585217,258146,@delta please pass my commendation onto flight attendant Gabby for being so professional and welcoming! DL 4180 03DEC JFK/ROC,Sun Dec 03 14:50:23 +0000 2017,True
585218,@207673 You are now showing on the F class upgrade list.  *AMR,585221,207673,@Delta Do you know why the app isn’t showing the upgrade list for flt 2768 tomorrow? It hasn’t shown it since I bought the ticket and I’m curious to know how many seats are left in first.,Sun Dec 03 14:34:00 +0000 2017,False
585224,"@258147 Hi, I'm sorry for the inconvenience. Please DM your confirmation. I'll see what I can do to help. *TJH",585226,258147,"Wow! This is the first time I've ever had problems flying with @Delta. A pilot got sick, and they canceled the entire flight (AUS to SLC) - which is admirable dedication to employees. Hope the pilot's okay.

New flight: AUS to ATL to SEA, arriving at 8:30pm instead of 12:30pm. 😕",Sun Dec 03 14:37:22 +0000 2017,False
585232,@258149 Hello Wesley! I apologize for the inconvenience. Please follow/DM your confirmation number and I will add the bassinet request to you r reservation.  *HKS https://t.co/6iDGBJAc2m,585234,258149,This is what we’re facing with delta airlines. #dontflywithdelta @Delta https://t.co/wVYieYWBe0,Sun Dec 03 14:26:02 +0000 2017,False
585237,"@255078 You're most welcome, Sinead! We appreciate you and your feedback.  *TJH",585238,255078,Many thanks @Delta for the superb customer service this morning! No issue too big or small! Merry Christmas 🎄🎄,Sun Dec 03 14:34:06 +0000 2017,False
585239,@258150 Hi John! Thank you for choosing Delta. Enjoy your flight.  *HKS,585240,258150,@Delta Terminal Pretty Empty So Far &amp; Plane Ontime-) #Yea https://t.co/NfwIrXWLKL,Sun Dec 03 14:22:14 +0000 2017,False
585241,"@158122 Hello, Phil. When you make a reservation, especially if made by a travel agency, make sure you are added to the standby list so you at least have a chance to be upgraded. I'm sorry for the disappointment. Thank you for your loyalty as a Gold Medallion. *TAC",585243,158122,@Delta what's a loyal flyer have to do to get a upgrade ? I see lots of comfort plus seats available I am Gold status and still can't get upgraded I don't understand ? #DL2075 I love your airline just wish I could have some perks with it too when available.,Sun Dec 03 14:21:04 +0000 2017,True
585244,"@258151 Mark, I am sorry for the frustrations our delay is causing you. We are working our best to get you off the ground as soon as we can. *TBW",585245,258151,@Delta another hour delay because the plane is in a weak signal area. So let’s not move the plane let’s wait a hour for some paperwork Atlanta,Sun Dec 03 14:25:33 +0000 2017,True
585246,@258152 Awesome! So happy to hear that. Thank you for flying with us. Have a wonderful day.  *AMR,585247,258152,"I just had the BEST quiche I’ve ever tasted in my life on this @Delta flight. Come to think of it, I’ve never had a bad meal flying Delta.",Sun Dec 03 14:22:12 +0000 2017,True
586405,@258484 Brief hold while I assist. *AJY,586406,258484,@delta looking for help changing seats from a middle seat to an aisle on tomorrow's flight 1569.  Conf # HN2TEH...thx,Sun Dec 03 15:27:02 +0000 2017,False
586410,@209281 I'm glad we were able to get you on the next available flight due to TSA security lines being extremely backed up.  *TDH,586411,209281,"@120943 @18779 @122828 @Delta I arrived one hour before my flight, checked no bags and went straight to security but still missed flight delta2452 due to ONE @120943 officer checking boarding passes for entire south terminal security. #ATLMayor #Atlanta #Delta https://t.co/tNQPif4v5e",Sun Dec 03 15:17:58 +0000 2017,True
586412,"@165165 Hi Melanie, so happy to hear the bag notifications work great for you! Have a wonderful flight. *TJW",586413,165165,@Delta I do really appreciate the app notifications when bags have been loaded on the plane. Nice to have one less thing to worry about ;),Sun Dec 03 15:22:01 +0000 2017,True
586414,@258485 Thank you! Have a great day! *AMR,586415,258485,Another @Delta sunrise in #LAS #headinghome https://t.co/MlvaF8d9qC,Sun Dec 03 14:53:27 +0000 2017,False
586416,@258150 Have a great day! *AMR,586417,258150,#BloddyMary Time!It Is Sunday &amp; I'm Not Flying The @Delta https://t.co/evyt8hkqP2! https://t.co/bueOliSTmt,Sun Dec 03 15:12:58 +0000 2017,False
586418,"@258486 Hi Jim, we do test all products before installation.  *AJY",586419,258486,@DELTA so is policy to install navigation upgrade without testing them?? Or that just my experience? DL2233,Sun Dec 03 15:13:56 +0000 2017,False
586421,@258487 On behalf of Ms. Williams you are welcome and thank you for flying Delta.  *TDH,586422,258487,Thank you Ms. Williams for your help today. @Delta flight 1294 from ATL.,Sun Dec 03 15:09:33 +0000 2017,True
586423,"@258488 If you'll DM your SkyMiles account number for me and verify your name, d.o.b. and address, I'll be happy to check for you. *TAC",586425,258488,@Delta I'm somehow not able to elevate my status despite meeting criteria. Any reason?,Sun Dec 03 14:59:46 +0000 2017,False
587555,"@258806 Hello, there. I'll be happy to check on this for you. Can you please share your SkyMiles account number through the following link:  *AOS https://t.co/6iDGBJAc2m",587556,258806,@Delta how can I get my sky miles account unlocked without waiting over an hour on the phone? #Delta,Sun Dec 03 15:53:34 +0000 2017,True
587557,"@242576 Hey Steve, thanks for the shout out! We're happy to have you on board this morning. Wheels up!  *AJY",587559,242576,Good morning @Delta - having a great flight this morning. The crew on DL1654 is first rate.,Sun Dec 03 15:50:53 +0000 2017,True
587560,"@258807 Hi.  Please DM your confirmation code, so I can see how I can help you.  Thanks. *TMA https://t.co/6iDGBJAc2m",587561,258807,Hey @Delta just wanted to let you know I missed my grandfather's funeral because you wouldn't let me on the plane. Just because I wasn't 30 minutes early. (Was 25) And then you wouldn't offer me a refund either. How does it feel to steal $600 from a service member in his blues?,Sun Dec 03 15:43:52 +0000 2017,False
587563,@258150 Have a wonderful trip!  *AMR,587564,258150,Happy To Be On My Way Soon Via @Delta #HappyHolidays https://t.co/ILpqN4wwZS,Sun Dec 03 15:29:41 +0000 2017,False
587569,"@258485 Hi. You haven't received your luggage? If you have a baggage claim, please DM. I will reach out to our Baggage Office.  *AMR",587570,258485,Another shout out and big thank you 🙏 to @Delta #LAX for finding my work load. Or maybe not. 🤣Got along just fine without it! #thanksnothanks https://t.co/r2OJPADz7s,Sun Dec 03 15:25:42 +0000 2017,False
587571,"@258808 Hi Jason, so happy to hear the WiFi is working great for you. Have a wonderful flight. *TJW",587572,258808,@Delta I am really happy with this new satellite internet.  Much better.  Bravo Zulu.,Sun Dec 03 15:41:14 +0000 2017,True
587573,"@258809 Hi Jon, I'm sorry to hear you had a lot of trouble with the WiFi. Please reach out to gogoinflight regarding a possible refund. Their phone number is 1-877-350-0038. *TJW",587574,258809,"Buying Wi-Fi and having to log in/out 87 times on consecutive flights is basically paying to torture yourself. Tysm, @Delta",Sun Dec 03 15:34:45 +0000 2017,True
587575,@250982 That's awesome Tanita! We're glad to have you on board with us today! Wheels up! 😉 *AJY,587576,250982,Made it on my first flight ever thanks to @Delta - where's the champagne?! Connecting and headed to Tampa from ATL next! https://t.co/oMfM9tAwct,Sun Dec 03 15:30:32 +0000 2017,True
587577,"@258810 Hi Rosemary, fantastic idea! We will pass this suggestion on to catering.  *TJW",587578,258810,@Delta how about serving soft pretzels in your Pennsylvania clubs instead of bagels? Treat us to this local delicacy. Please. https://t.co/PLVdB6oXbH,Sun Dec 03 15:29:19 +0000 2017,False
587579,"@258811 Hi Justin, thank you so much for recognizing Kasimir's efforts! So happy you received the assistance needed.  *TJW",587580,258811,@Delta your man Kasimir just saved what might as well be my life. Raise and promotion surely in order.,Sun Dec 03 15:25:58 +0000 2017,True
587581,@258812 Thank you for recognizing our employees. By the look of the picture seems to be a smooth flight. Have a great day. ✈ *TDH,587582,258812,Thanks to the gate agents and amazing crew on @Delta 2280 LGA to Tampa for the wonderful experience traveling solo with Olivia. You are rock stars! ⭐️⭐️⭐️🌈 https://t.co/43UtEF9aGK,Sun Dec 03 15:25:28 +0000 2017,True
588901,@259191 I am terribly sorry that you did not have a pleasant experience with our customer service. You can leave a review for our Customer Care team to address on https://t.co/nRwwhAyc5S *TBW,588902,259191,@Delta Where can I leave a review at ? Horribly disappointed in the way customer service treats passengers,Sun Dec 03 16:14:06 +0000 2017,True
588909,"@259193 Hey Ryan, winter is approaching. We will be sure to have our planes warm in the coming months!  *AJY",588910,259193,"It's been a warm autumn, but winter arrived with a vengeance when I stepped onto this typically frigid @delta flight.",Sun Dec 03 16:04:36 +0000 2017,True
588913,"@259194 Hello, Nathan. I apologize for that. Here is the phone number to call when you are calling from Germany:                                                     Germany-All Cities: +49 (0)6 929 993 771 
8am-8pm M-F, 9am-5:30pm Sat *TAC",588914,259194,@Delta My flight from FRA to ATL is cancelled. You emailed me a helpdesk number for the US. I'm in Germany.,Sun Dec 03 15:48:22 +0000 2017,True
588915,@259195 So happy to hear it! Have a great day! *TBW,588916,259195,Shout out to @Delta they alwayssss come through!!!!,Sun Dec 03 16:02:25 +0000 2017,False
588917,"@259196 Hi Luke, the flight search engine appears to be working properly when I search flight. Our IT team will look further into this matter. If assistance is currently needed please let us know. *AJY",588918,259196,"@Delta your flight search is down on https://t.co/SD9M6Dmig8 (when searching to change a flight), and there is a TWO HOUR wait time estimate on your phone service. Can't you hire a few more customer service reps, and a better website development team?",Sun Dec 03 15:52:08 +0000 2017,True
590199,"@259574 Hi, there. Thanks for flying Delta and for the kudos! 😉✈ *AOS",590200,259574,"@Delta gate agents are such class acts, this is the way to give great customer service.",Sun Dec 03 16:48:09 +0000 2017,False
590201,"@259575 Hi, Amy. Please DM the confirmation number. I'd be glad to look into this for you. *TJH https://t.co/6iDGBJAc2m",590202,259575,@Delta I flew RDU to LAX on Friday and the app is currently saying no miles because the ticket was refunded. Any clue what happened? This was the flight that was supposed to secure my medallion status for 2018.,Sun Dec 03 16:46:16 +0000 2017,False
590203,"@259576 Hi Nathan, thank you for recognizing the efforts of the Delta staff during the strike. We appreciate you taking the time to share this with us.  *TJW",590204,259576,Hats off to @Delta on handling the strike @191342. The same staff bounced all over the place. The strikers need to understand that there are alternatives to @191342 and as they distrupt travel they could find themselves out of work.,Sun Dec 03 16:39:41 +0000 2017,True
590205,@258150 WOW! That's so awesome!!! *AMR,590206,258150,Only Empty Seat On My @Delta Flight Is Next To Me!Lol! Thanks! Lucky Me-) https://t.co/EQEOq1e61F,Sun Dec 03 16:23:24 +0000 2017,False
590211,@259577 How awesome! That is a great way to deplane! *TBW,590212,259577,@Delta flight 591 DTW-DCA flight attendant plays his trumpet as we deplane. Nice touch!,Sun Dec 03 16:40:37 +0000 2017,False
590213,"@259578 Hey there Marcela, Basic Economy tickets are non-changeable. Please see our website for the full rules on Basic Economy fares.https://t.co/X2LNyDsxpi *TBW",590214,259578,@Delta are basic economy tickets eligible to be changed (I'm assuming with a change fee)?,Sun Dec 03 16:39:47 +0000 2017,True
590215,@259579 Fantastic photo! Thank you for sharing it with us.  *TJW,590216,259579,Majestic @Delta Queen departing @27445 now https://t.co/S4oUVVGSJS,Sun Dec 03 16:28:17 +0000 2017,False
591646,@259998 I'm very sorry for the delay. If you need any assistance on rebooking your flight please DM your confirmation number for help.  *TDH https://t.co/6iDGBJAc2m,591647,259998,Our @Delta plane has a leak so it’s time to deplane. People r frustrated but wouldn’t u rather learn of this on the ground than in the air?,Sun Dec 03 17:20:53 +0000 2017,False
591650,@259999 I am so sorry Maggie for the inconvenience.  Is there anything I can help with regarding your flights? *TMS,591651,259999,@Delta thank you for making me sleep at the airport #RockBottom,Sun Dec 03 17:16:26 +0000 2017,True
591655,@260000 Thanks for the shout out. *TDH,591656,260000,But @Delta is the best airlines period #LoveDelta ❤️,Sun Dec 03 17:12:04 +0000 2017,False
591657,"@260001 Hey Anthony, we're sorry you feel this way and hope one day you give us an opportunity to change the way you feel. *AJY",591659,260001,You guys suck @Delta,Sun Dec 03 17:18:04 +0000 2017,True
591660,"@260002 Hey Jenny, we're glad you're enjoying! 😉 *AJY",591661,260002,Impressed at the free WiFi on @Delta flights in USA. And it works! #deltaproud,Sun Dec 03 17:11:46 +0000 2017,False
591662,"@260003 Hi, Sam. Thank for sharing your feedback; I'll be sure to share it with our IT team for further improvements. Thanks for being a loyal customer. 😉✈ *AOS",591663,260003,Loving the @Delta app redesign for #iPhoneX but found a small bug on the spacing around the top of a terminal map. https://t.co/plFPNCCguZ,Sun Dec 03 17:09:32 +0000 2017,True
591664,"@260004 Sorry to hear about your disappointment, Kristina. I'll be happy to check on this for you. Can you please share the confirmation number through the following link:  *AOS https://t.co/6iDGBJAc2m",591665,260004,"@Delta Never fly delta! I can't change my flight due to an emergency, even though I bought insurance...",Sun Dec 03 17:07:05 +0000 2017,True
591666,@260005 Hello. You are allowed two carry-on bags. One personal item and one roller bag. The poster tube would be the third item.  *TMS,591667,260005,@Delta can I bring a poster tube in the cabin along with my carry-on and handbag?,Sun Dec 03 17:05:26 +0000 2017,True
592830,@260324 Hi Lewis! So happy to hear you had an early arrival. Thank you for flying with Delta today. Have a wonderful week.  *TJW,592831,260324,Kudos to @Delta for landing me 50 minutes ahead of schedule today!,Sun Dec 03 17:51:27 +0000 2017,True
592834,@260325 Thanks for your patience. I've successfully made the correction to your name. You'll get the email confirmation shortly.  *TJH,592835,260325,"@Delta I've just booked a flight with you, basic economy, for September next year, have missed last letter off middle name, can I change this?",Sun Dec 03 17:26:45 +0000 2017,True
592838,@260326 Thank you for recognizing our employees. Every day our team is working to make flying with us better! *TDH,592839,260326,@Delta Thanks to the flight &amp; cabin crews on Delta 1521 for a nice flight from DAY-ATL this morning.,Sun Dec 03 17:49:54 +0000 2017,True
592840,"@259700 Hi, James. That's a great idea! We'll be sure to forward this over to our Leadership Team for review.  *TJH",592841,259700,@Delta Memphis needs a Boston and Seattle nonstop can you make it happen?,Sun Dec 03 17:47:38 +0000 2017,True
592844,"@260327 Hi, our reservation sales number for the U.K. is +44 (0)207 660 0767. I hope this helps! *TJW",592845,260327,"@Delta hey.
I need to change my flights but there is no number for reservation sales in the UK. What do I Do?",Sun Dec 03 17:41:25 +0000 2017,True
592846,@260328 Fantastic photo of Los Angeles! Thank you for sharing.  *TJW,592847,260328,Almost home. discoverla @delta #filter #instadaily #instagood #instagram #city #downtownla #dtla… https://t.co/8U8qY4JXwj,Sun Dec 03 17:47:40 +0000 2017,False
592848,@260329 Awesome! Riding and flying in style! Enjoy your flight. 😃 *HSL,592849,260329,THANKS @Delta THANKS Tiffany @151272 for the awesome shuttle service that allowed us to make our flight to @118580  #diamondbenefits https://t.co/DDEReEbYgL,Sun Dec 03 17:11:00 +0000 2017,False
592850,"@224685 Hi. I have assigned seats for you. Originally, you both were on the hold and confirmed list, which means the gate agent would need to assign them. I have placed you in seats. Please check in again. Thank you so much.  *TMS",592851,224685,@Delta why won’t it let me pick seats after check in?,Sun Dec 03 17:38:23 +0000 2017,True
592856,@260330 Hi. We don't have a Spanish speaker available at this time. May I converse in English? *AMR,592857,260330,@Delta qué pasó con mi vuelo? Reservé desde Agosto mis asientos y ahora resulta que me los cambiaron. Pésima atención! 😡 en sus líneas telefónicas no contestan.,Sat Nov 25 16:30:37 +0000 2017,True
594116,"@260725 Allie, I am very sorry about this. Please reach out to a flight attendant to address the odor in the aircraft. *TBW",594117,260725,@Delta flight1287 from Miami to LaGuardia smells awful. We just boarded. It’s really really bad.,Sun Dec 03 18:16:04 +0000 2017,True
594118,@260726 Certainly. Let me take a look.  *AMR,594120,260726,@Delta can you help me with a same day travel change. DM sent thanks!,Sun Dec 03 18:20:33 +0000 2017,False
594121,"@260727 Hey Kevin, we are able to assist. Please DM your SkyMiles account number, full name, DOB and email address on file so that we can assist. *AJY https://t.co/6iDGBJAc2m",594122,260727,@Delta I've been locked out of my SkyMiles account and can't get the recovery email. Can you help me to unlock this?,Sun Dec 03 18:14:02 +0000 2017,False
594123,@260728 Thank you for taking the time compliment our colleague. Have a great afternoon.  *AMR,594124,260728,"@Delta Melissa, the flight leader on 1430 is so amazing. Truly living the Delta values. Please ensure these kudos get to her and her team.",Sun Dec 03 17:42:08 +0000 2017,False
594126,"@260729 Hi Alisa, please DM their confirmation number and I'd be happy to help.  *TJW https://t.co/6iDGBJAc2m",594127,260729,@Delta I need help ASAP! My daughters are stuck at LGA and the desk person is not helping! Please DM me,Sun Dec 03 18:08:51 +0000 2017,False
594129,@260730 Thank you so much for your suggestion! I will forward your suggestion on to our leadership team to review what can be done. *TBW,594130,260730,"I need my in-flight coffee @Delta, but I can't do black. Please add nondairy #vegan creamers. ☕️",Sun Dec 03 18:00:53 +0000 2017,True
594131,@260731 It seems like we have let you down and that is certainly not our intentions. Please feel free to DM us i assistance is needed. *AJY https://t.co/6iDGBJAc2m,594132,260731,Usually a fan of @Delta but not today. Extremely frustrating.,Sun Dec 03 18:02:12 +0000 2017,False
594133,@260732 Thank you for taking the time to compliment our colleague.  *AMR,594134,260732,"This was a new one... @Delta flight attendant went around at the end of the flight thanking people personally, by name, for being Skymiles and Medallion members. Nice touch!",Sun Dec 03 17:26:54 +0000 2017,False
594136,"@260733 Hi Donna please DM your confirmation number, please.  *TDH https://t.co/6iDGBJAc2m",594138,260733,"@Delta Bought tickets together, checking in, husband’s seat upgraded to Delta Comfort &amp; mine changed. Tried calling, 2 hour wait. How can we fix this to sit together?",Sun Dec 03 17:56:45 +0000 2017,False
595243,"@261046 Hi Tenisha, I'm sorry the call back time is so long. Is there something I can help you with? *TJW",595244,261046,Calling about my flight which takes off in less than two hours but they’re not gonna call me back for two hours? @Delta  that makes no sense.  I’ve never had an airline say it was going to take that long to answer question,Sun Dec 03 18:49:39 +0000 2017,True
595247,@261047 Oh no! How unpleasant. I'm very sorry for this. Please share your flight number so we can have our cleaners check that out when you land. *TJW,595248,261047,@Delta I ❤️ U but...On a flight to NYC from MIA (DL1287). Smells like a dozen used diapers filled w/ 💩 INSIDE of this airplane. The flight attendants say there’s nothing they can do. I just hope I don’t smell like 💩 once we land. Help!,Sun Dec 03 18:37:18 +0000 2017,True
595249,@261048 Hi Alejandro. We have a special desk that books our flights to Havana. Please contact our reservations at 1-800-221-1212 and they will connect you to this desk.  *TJW,595250,261048,"@Delta I'm trying to book a flight JFK-HAV; I will be traveling with my Guatemalan passport so I don't need a Visa, only a tourist card I can get at the HAV airport; but I can't book it from the page and at the CC they don't seem to be able to help... what can i do?",Sun Dec 03 18:40:45 +0000 2017,True
595251,@261049 I'm very sorry you were not re-accommodated into an aisle seat. I can take a look at your reservation and try to change your seat if you'd like. Please DM your confirm #. *TJW https://t.co/6iDGBJAc2m,595252,261049,"@Delta Hey man, listen, I understand cancelling a flight because the plane is broken, but when you rebook me, can't you do something to ensure I get the same seats I chose? I choose the aisles because I'm a big person, not because I think it's cool.",Sun Dec 03 18:37:08 +0000 2017,False
595253,"@261050 Hi Wes, enjoy that mimosa and have a wonderful flight! Cheers! *TJW",595254,261050,Delta : making dreams come true one mimosa cart at a time @Delta #mimosa #champagne #skyclub https://t.co/zSDQ6C1f4W,Sun Dec 03 18:33:47 +0000 2017,False
596356,@261332 Hi Mark. Allow me a moment to ensure your special meal request was added to your reservation. *HSL,596357,261332,dm @Delta For confirmation HBABDE flying today from MSP to LHR that pax has a gluten-free meal ordered? It didn't show up at check-in.,Sun Dec 03 18:30:14 +0000 2017,True
596358,"@261333 Very nice, Ralph. We have some of the best flight attendant's in the sky! Have a great flight. *HSL",596359,261333,Thanks @Delta for the warm welcome. https://t.co/pR80vhPYVf,Sun Dec 03 18:26:22 +0000 2017,True
596360,@229770 Hi Ashlye. Rudeness is not to be tolerated; if you have details to share I'd be able to forward your comments to our in-flight crew leadership team. You're welcome to DM us via this link. *TKR https://t.co/6iDGBJAc2m,596362,229770,"@Delta, this #LittleWifeBigLife usually sings your praises after one of my many trips with my girls. Today, however, I encountered a very rude stewardess by the name of Heather on DL2898 and I'm extremely disappointed in the service. I'm filing an official complaint online.",Sun Dec 03 19:10:18 +0000 2017,False
596363,"@261334 Hi Megan, please DM your infant ticket number and I would be happy to take a look for you. *TJW https://t.co/6iDGBJAc2m",596364,261334,@Delta Will you refund an infant in arms ticket (the tax and airport fees) since my infant will no longer be coming on our international trip?,Sun Dec 03 19:12:09 +0000 2017,False
596365,"@261335 Oh no, Abby. Sorry to hear about your flight delay. Can you please share your confirmation number through the following link:  *AOS https://t.co/6iDGBJAc2m",596366,261335,"@Delta your maintenance response for issues in Grand Rapids is ridiculous. 2.5 hours we’ve been waiting for them to even GET HERE, let alone fix the issue. While we sit and wait and watch our boarding time get pushed further and further back 😡",Sun Dec 03 19:10:20 +0000 2017,True
596367,@261336 Delta had a schedule change and the system doesn't know you are traveling together. Please DM both confirmation numbers so we can review the itineraries.  *TDH https://t.co/6iDGBJAc2m,596369,261336,"(1of2) @Delta my wife and I are a British couple living in America, we are frequent flyers and travel back to the UK every Christmas.  We have an Amex Delta SKYMILES credit card which we partially used this year for our trip home.",Sun Dec 03 18:55:15 +0000 2017,False
596370,@261337 Thank you so much for sharing this fantastic picture!! Thanks for flying Delta. 😉✈ *AOS,596371,261337,Always nice to be home in #florida again.  Thx @Delta https://t.co/EnaXUDIq53,Sun Dec 03 19:02:45 +0000 2017,True
597372,@261639 I regret that happened Erik. I wish your experience was better than what’s described. *TJN,597374,261639,Waiting 90 minutes to get a boarding pass for our infant. No reason provided. No ETA. Flight at 1:30 to NL. @Delta,Sun Dec 03 19:56:13 +0000 2017,True
597375,@261640 Please share your confirmation code or ticket number via this link to learn more. *TKR https://t.co/6iDGBJAc2m,597376,261640,"Then once I land and miss my connecting flight, I go to the ticketing counter and ask for a new ticket. Clifton from @VirginAtlantic helpfully tells me it’s his first day and he can’t help me much and just told me to go to the gate on the ticket. @Delta is nowhere to be found.",Sun Dec 03 19:52:26 +0000 2017,True
597381,"@261641 Hi Seth, I'm sorry for your delayed flight. I would be happy to help you rebook if needed. Please DM your confirm #.  *TJW https://t.co/6iDGBJAc2m",597382,261641,@delta you board the entire flight then deplane due to a smell that was present before boarding. Told everyone to reboook their flights and your “VIP” phone rep hangs up on me whole trying to do so. Not how you should treat #loyal #medallion #members #fail,Sun Dec 03 19:36:32 +0000 2017,False
597383,"@232879 On behalf of TMS, it was a pleasure to assist you. 😊 *TJN",597384,232879,"@Delta not sure who *TMS is at your Twitter account, but s/he saved the day.",Sun Dec 03 19:53:29 +0000 2017,False
597385,@183666 Hi Edward. I sincerely regret the frustration we've caused you. Please let us know if there is anything we may assist with via this channel. *TKR,597387,183666,@2838 why do you only have one bus on Friday night for ALL terminals but less busy Sunday two separate routes?  Pain in the ass to arrive on @Delta at night and have to go @140483 via all terminals and the T. @211.,Sun Dec 03 19:51:39 +0000 2017,True
597392,"@261643 However, the seat selection is not guaranteed. We accommodate the seating for children 5 years and under.  *AFC",597394,261643,"@Delta we are looking to book a large family, if we go basic economy is it reasonable to assume at least the children will be seated with an adult in our party not by themselves?",Sun Dec 03 19:49:49 +0000 2017,True
597398,"@261644 We hope to see you again soon, Mallory! ✈ *TJE",597399,261644,Had to fly American today instead of @Delta and I hated it,Sun Dec 03 19:45:28 +0000 2017,False
597400,"@261645 Hi Michelle, glad we could help, thanks for choosing Delta!  *TMB",597401,261645,"Man, @Delta's call back service is so helpful!",Sun Dec 03 19:49:43 +0000 2017,False
